region,state,semana_ref,chuva_media_semanal,temperatura_media,umidade_media,vento_medio,pressao_media,radiacao_media
S,SC,2018-07-30,5.709091,12.289847,84.446846,1.4412302,949.51355,853.2726
S,SC,2018-08-06,12.554546,11.784165,76.031395,2.1094697,950.1852,1216.6282
S,SC,2018-08-13,0.34545457,14.736282,76.55303,1.6026517,953.2374,1188.553
S,SC,2018-08-20,57.07272,13.288661,82.67385,1.9461744,950.8582,996.66437
S,SC,2018-08-27,56.20909,16.183468,77.43648,2.0088682,949.5583,1043.8684
S,SC,2018-09-03,35.627274,14.743397,75.911545,1.6103846,950.1597,1394.4697
S,SC,2018-09-10,26.927275,15.917731,84.80568,1.9022819,948.65704,889.6435
S,SC,2018-09-17,15.518185,18.791296,80.20163,1.8284448,945.11255,1240.8607
S,SC,2018-09-24,25.30909,19.74179,84.11005,2.042328,946.3664,952.71405
S,SC,2018-10-01,59.25455,17.27612,84.32322,1.8736608,947.7754,882.1735
S,SC,2018-10-08,51.35454,18.410711,86.85776,2.057143,946.4614,811.809
S,SC,2018-10-15,34.97273,18.142857,82.72363,1.9899802,946.494,1127.0682
S,SC,2018-10-22,29.781818,18.038324,81.89199,2.114339,945.89075,1093.3785
S,SC,2018-10-29,55.236366,18.656122,83.21675,2.009416,945.6409,989.6143
S,SC,2018-11-05,9.472728,19.78851,75.63678,2.4017282,948.74725,1624.4702
S,SC,2018-11-12,29.627272,21.84969,75.03787,2.2281423,944.9073,1453.9318
S,SC,2018-11-19,19.663637,20.070007,75.03545,2.32154,947.2814,1624.6262
S,SC,2018-11-26,40.272724,20.06429,80.778915,2.5453782,943.0548,1262.6501
S,SC,2018-12-03,1.2636364,18.266117,64.283295,2.603573,944.6635,1946.3931
S,SC,2018-12-10,33.763638,23.699732,72.132065,2.7883143,946.68805,1753.457
S,SC,2018-12-17,64.80001,22.748281,81.47234,2.4821382,943.4042,1400.6237
S,SC,2018-12-24,23.709093,22.191505,78.913475,2.4770634,942.9721,1470.8274
S,SC,2018-12-31,27.927275,23.71905,80.446175,2.5563025,943.3059,1390.3314
S,SC,2019-01-07,50.5,23.143707,82.47333,2.7577758,944.7062,1279.5126
S,SC,2019-01-14,69.41818,23.118927,83.87533,2.3505368,944.6559,1284.4797
S,SC,2019-01-21,29.990906,23.547586,79.215576,2.2504733,946.1823,1534.2018
S,SC,2019-01-28,49.88182,24.525518,76.03621,2.2395303,946.00903,1527.8123
S,SC,2019-02-04,12.127271,21.246952,77.415634,2.2882218,941.40656,1507.2863
S,SC,2019-02-11,83.17391,19.929312,84.94349,2.6540563,938.9858,940.58716
S,SC,2019-02-18,31.308332,22.396402,80.750175,2.1713479,936.7081,1584.687
S,SC,2019-02-25,37.675003,20.480484,78.858665,2.015733,938.5416,1400.2223
S,SC,2019-03-04,54.024998,22.276102,82.224976,2.7036862,940.59155,1283.6355
S,SC,2019-03-11,33.541668,20.621737,87.05225,2.0234158,939.9839,929.9483
S,SC,2019-03-18,30.666664,19.219893,83.90941,2.1379166,939.72205,1128.9954
S,SC,2019-03-25,11.650002,19.49541,80.26778,2.079701,943.98627,1199.305
S,SC,2019-04-01,50.266674,20.575325,86.402145,1.9899689,938.51624,913.2022
S,SC,2019-04-08,10.083333,19.327835,80.57391,1.9234362,941.4186,1297.3241
S,SC,2019-04-15,27.625002,19.365517,81.416,1.963008,939.46014,1196.0851
S,SC,2019-04-22,43.30833,19.675943,89.98695,1.8272188,941.3346,631.9888
S,SC,2019-04-29,14.608334,19.385027,85.94761,1.7111483,940.1871,1085.9741
S,SC,2019-05-06,60.266674,18.716183,89.281876,2.227187,940.7443,580.7546
S,SC,2019-05-13,25.683332,16.018835,86.69696,2.4019034,948.21844,804.259
S,SC,2019-05-20,64.48333,16.042553,88.841545,1.9510379,942.5046,711.93726
S,SC,2019-05-27,117.2833,16.72169,91.5938,1.8259839,941.924,512.518
S,SC,2019-06-03,4.8,14.820913,82.11309,2.3067417,945.5839,1063.5105
S,SC,2019-06-10,0.53333336,17.911917,79.89164,2.0867429,947.2849,1076.7577
S,SC,2019-06-17,0.80833334,16.085684,80.83457,1.9485555,948.5395,995.70874
S,SC,2019-06-24,27.675001,16.53902,82.60694,2.8912828,938.94763,806.1449
S,SC,2019-07-01,41.583332,10.058269,78.45568,2.3946676,939.9469,853.6898
S,SC,2019-07-08,10.816667,13.718878,72.87045,2.095085,939.69977,1055.5867
S,SC,2019-07-15,7.5166664,13.046996,82.713776,2.8732724,941.30664,917.1086
S,SC,2019-07-22,4.325,16.246248,84.30248,2.602929,940.9879,757.4578
S,SC,2019-07-29,7.6750007,12.779723,78.04553,2.5670547,940.12445,1117.9506
S,SC,2019-08-05,1.1083332,15.6190195,77.79129,3.010819,942.4656,1141.9756
S,SC,2019-08-12,7.7999997,14.533084,70.85147,3.302962,941.1018,1229.8096
S,SC,2019-08-19,6.8916664,12.1765375,80.75821,2.2045183,942.8787,1104.6669
S,SC,2019-08-26,14.441666,16.445698,78.64295,2.7332857,938.99414,973.6217
S,SC,2019-09-02,8.966666,14.688625,78.21048,2.8717399,940.26215,967.1305
S,SC,2019-09-09,5.041667,19.675432,75.71916,3.0799131,936.57184,967.59076
S,SC,2019-09-16,46.958332,17.476534,80.55722,2.3663077,938.2798,863.76733
S,SC,2019-09-23,0.7166667,15.998848,71.019,2.2211857,943.77734,1532.5486
S,SC,2019-09-30,39.675,19.471102,78.50477,2.5904543,938.8557,987.9868
S,SC,2019-10-07,4.45,20.828863,71.01063,1.8557768,943.1506,1633.6133
S,SC,2019-10-14,50.358334,18.564194,84.17895,2.3247774,944.8361,966.9436
S,SC,2019-10-21,36.883335,18.770134,78.92721,2.2269366,941.58966,1311.0951
S,SC,2019-10-28,38.041668,21.534487,79.9981,2.4775608,940.9212,1184.8999
S,SC,2019-11-04,56.93334,19.84186,85.50654,1.9265836,940.57526,975.7967
S,SC,2019-11-11,35.808334,19.19491,79.522545,2.323364,940.51556,1372.5117
S,SC,2019-11-18,5.741667,21.0063,70.74861,2.192596,942.31177,1773.1737
S,SC,2019-11-25,43.42499,19.638487,77.45999,2.3270414,940.1653,1427.7705
S,SC,2019-12-02,20.358334,19.404951,73.39329,2.031087,940.13275,1601.211
S,SC,2019-12-09,17.358334,21.566,78.08144,2.114031,940.32513,1475.622
S,SC,2019-12-16,45.758335,20.179367,83.11191,2.3079696,941.1157,1202.3394
S,SC,2019-12-23,1.1416668,23.296656,66.485115,1.7961766,943.3872,1973.0977
S,SC,2019-12-30,42.18333,22.434141,77.515076,1.9851985,939.4191,1488.9084
S,SC,2020-01-06,37.583336,23.714632,80.08395,1.8795922,936.39905,1389.0591
S,SC,2020-01-13,17.975,21.548603,78.05505,2.0655317,944.6708,1422.762
S,SC,2020-01-20,24.574999,20.866396,77.0636,2.0421915,940.0445,1408.802
S,SC,2020-01-27,46.216663,22.248114,81.02486,1.843335,940.37006,1292.6766
S,SC,2020-02-03,54.16666,22.201237,83.48172,2.1811593,941.7541,1320.5732
S,SC,2020-02-10,8.483335,20.999685,77.285515,1.9798934,943.853,1469.3628
S,SC,2020-02-17,7.0749993,21.639406,75.29876,2.1044326,942.1671,1595.2998
S,SC,2020-02-24,49.975002,19.387014,78.467476,2.0586681,942.6138,1504.5219
S,SC,2020-03-02,11.041667,19.774166,76.56307,2.0671465,944.1199,1584.668
S,SC,2020-03-09,0.13333334,23.059555,67.785866,2.3340635,945.0375,1786.8589
S,SC,2020-03-16,20.841665,21.50542,78.729935,2.3262117,942.20197,1323.6566
S,SC,2020-03-23,6.6499996,20.309208,74.905,2.6481035,946.296,1453.1884
S,SC,2020-03-30,15.641665,19.634483,76.41828,2.3118823,941.3392,1344.6436
S,SC,2020-04-06,19.525,15.785888,75.23426,1.9999362,943.9243,1395.4464
S,SC,2020-04-13,16.525002,15.787444,71.44052,2.2335048,945.12604,1468.7435
S,SC,2020-04-20,0.36666664,18.590696,73.471245,1.7485168,945.7443,1427.3248
S,SC,2020-04-27,5.4583335,18.178112,77.24822,2.0130243,947.9414,1121.1754
S,SC,2020-05-04,7.9499993,14.437065,76.789246,2.0732913,946.5125,1171.4403
S,SC,2020-05-11,19.025003,15.355996,78.94158,1.7413858,945.5994,955.19415
S,SC,2020-05-18,29.941664,16.366673,78.399826,2.808814,945.8607,915.2607
S,SC,2020-05-25,0.9916666,13.197463,69.33647,2.0711234,945.164,1276.4005
S,SC,2020-06-01,37.9,13.671764,86.680534,1.9944514,946.73065,626.1807
S,SC,2020-06-08,68.13332,16.440409,87.440025,1.8877736,946.1026,637.80304
S,SC,2020-06-15,2.2749999,17.00158,82.888626,2.677753,948.7236,921.4101
S,SC,2020-06-22,19.525002,14.403546,81.406204,2.1550322,945.30585,786.97833
S,SC,2020-06-29,27.591667,11.076158,80.50769,2.886745,943.33716,794.2402
S,SC,2020-07-06,54.741665,13.956565,84.829994,2.4104457,945.13153,622.8539
S,SC,2020-07-13,25.208336,14.041847,80.53178,1.9490315,949.954,977.8276
S,SC,2020-07-20,1.9166666,15.4924135,77.42203,2.0507984,946.99646,1033.6072
S,SC,2020-07-27,19.741667,12.980837,81.79881,2.0313284,952.5208,915.32434
S,SC,2020-08-03,0.35000002,15.496046,72.13834,1.6839569,954.48505,1361.8378
S,SC,2020-08-10,65.36667,15.544827,84.60536,2.1967869,943.6419,757.11725
S,SC,2020-08-17,24.083334,10.910746,80.6812,2.2774327,944.2285,880.01184
S,SC,2020-08-24,0.65833336,17.41714,68.94791,2.6210656,944.5033,1451.7382
S,SC,2020-08-31,10.7,17.122618,83.3269,2.6194499,946.3277,842.2808
S,SC,2020-09-07,34.03333,19.143957,81.454155,2.2311084,943.4218,937.2212
S,SC,2020-09-14,7.066667,16.39154,80.44141,2.095005,943.9271,899.4323
S,SC,2020-09-21,5.016666,17.04538,72.11439,1.9920739,947.0722,1375.9238
S,SC,2020-09-28,37.250004,19.690546,78.96713,2.6871862,943.12994,1043.6454
S,SC,2020-10-05,14.900001,18.336348,81.83536,1.9228345,943.22577,1128.8486
S,SC,2020-10-12,1.2833334,18.749414,68.30729,2.0277445,944.1263,1586.0309
S,SC,2020-10-19,11.091668,20.743876,73.84977,2.3055859,943.14655,1506.2334
S,SC,2020-10-26,15.558335,18.012981,74.86724,2.306856,940.01654,1364.5005
S,SC,2020-11-02,8.150001,17.029814,67.47785,2.0947437,940.3584,1725.7651
S,SC,2020-11-09,41.283337,20.345194,78.573944,1.7595958,937.43774,1176.0042
S,SC,2020-11-16,22.758333,18.127287,75.75394,1.8580903,937.43463,1430.6052
S,SC,2020-11-23,36.975,21.657433,75.45055,2.634101,940.9397,1476.0854
S,SC,2020-11-30,64.950005,19.512163,86.02451,2.260669,938.2722,936.4851
S,SC,2020-12-07,17.65,21.862432,75.41239,2.3702366,937.5482,1658.882
S,SC,2020-12-14,63.50833,21.457989,84.69341,1.9443561,935.5648,1198.0339
S,SC,2020-12-21,10.366666,20.944487,76.23095,2.162792,938.46045,1482.1588
S,SC,2020-12-28,29.200005,21.32973,80.28798,2.0883791,937.0636,1429.6472
S,SC,2021-01-04,43.96667,22.299282,81.0568,1.8766938,936.41187,1413.1282
S,SC,2021-01-11,47.25833,22.48738,84.1406,2.5249789,937.147,1235.0947
S,SC,2021-01-18,86.79999,19.79727,91.149445,1.9514197,940.45856,703.71796
S,SC,2021-01-25,68.11666,21.695799,89.04344,2.8580844,934.9557,982.77545
S,SC,2021-02-01,13.899999,21.623411,76.83121,2.3469157,936.32275,1755.713
S,SC,2021-02-08,22.174997,20.602423,78.18965,1.8435237,938.2075,1548.997
S,SC,2021-02-15,7.3333335,20.688248,73.60021,2.149159,932.0582,1899.5504
S,SC,2021-02-22,36.999996,21.294155,79.7051,2.2157397,935.89185,1373.3027
S,SC,2021-03-01,50.524994,20.837095,86.46653,1.6812564,936.0419,1136.5563
S,SC,2021-03-08,16.266668,21.088493,75.05253,1.7396809,937.4077,1681.7839
S,SC,2021-03-15,11.008332,22.338615,79.73925,2.0069888,938.6287,1368.9343
S,SC,2021-03-22,34.233334,21.828619,85.381546,1.8855803,939.813,1042.79
S,SC,2021-03-29,10.625,18.43364,79.191666,1.9930176,938.4996,1325.1383
S,SC,2021-04-05,3.383333,20.244358,74.62865,2.2974904,937.4229,1342.348
S,SC,2021-04-12,8.566667,18.196688,81.01878,2.1483798,936.39703,1104.6943
S,SC,2021-04-19,13.599998,17.377518,79.01814,2.098933,936.6245,1194.3529
S,SC,2021-04-26,0.325,14.965297,72.28284,2.05389,938.00476,1498.2888
NE,SE,2014-12-29,0.28000003,26.256876,70.0625,3.1297917,994.21045,1759.5652
NE,SE,2015-01-05,5.84,26.499884,71.21905,3.4346428,995.4714,1825.1692
NE,SE,2015-01-12,0.04,26.709253,68.297226,3.4236012,995.1743,1923.9363
NE,SE,2015-01-19,7.3200006,26.551468,71.434555,3.5381532,993.8534,1707.3662
NE,SE,2015-01-26,2.1599998,26.56488,72.12857,3.08,993.9977,1717.5433
NE,SE,2015-02-02,2.0800002,27.009165,71.10564,3.578214,992.9465,1743.1364
NE,SE,2015-02-09,0.6,27.23905,70.22189,3.2055955,994.73456,1784.8945
NE,SE,2015-02-16,35.2,26.152979,77.2293,2.7555952,993.2132,1455.2878
NE,SE,2015-02-23,15.32,26.49786,75.86746,2.9291668,993.075,1690.1912
NE,SE,2015-03-02,11.360001,26.625477,73.07597,2.835833,993.0023,1718.9963
NE,SE,2015-03-09,33.4,26.431036,74.18498,2.7335584,992.56213,1685.2496
NE,SE,2015-03-16,2.08,27.315329,70.683304,3.0747025,997.8289,1639.7776
NE,SE,2015-03-23,0.52,27.41622,69.32045,2.4586306,1000.1443,1745.5989
NE,SE,2015-03-30,1.76,27.03973,68.72739,2.4602675,998.18896,1762.6731
NE,SE,2015-04-06,57.439995,27.150452,75.1913,2.5028274,998.10565,1422.2393
NE,SE,2015-04-13,18.72,26.439732,78.12622,2.024702,999.3363,1531.25
NE,SE,2015-04-20,0.91999996,27.588839,74.01441,2.983333,998.8185,1655.1182
NE,SE,2015-04-27,10.359999,26.835564,75.42178,2.433482,998.47766,1463.3468
NE,SE,2015-05-04,13.120001,26.331549,76.3981,2.0041666,1000.0298,1422.6287
NE,SE,2015-05-11,17.320002,26.077387,77.559006,2.2379463,1000.381,1375.718
NE,SE,2015-05-18,151.68001,24.549402,85.80829,1.9757444,1001.64136,1023.4349
NE,SE,2015-05-25,28.8,24.960995,79.42014,1.8118794,994.8602,1287.5624
NE,SE,2015-06-01,37.72,24.256548,83.022156,1.7048811,995.9249,1097.2947
NE,SE,2015-06-08,26.320002,24.215,82.2562,1.6283333,995.8654,1205.7269
NE,SE,2015-06-15,21.040003,23.948444,78.9271,1.7413963,997.159,1212.4697
NE,SE,2015-06-22,70.32001,23.192854,82.97247,1.7177382,999.7048,1061.0659
NE,SE,2015-06-29,75.27999,23.504524,84.19888,1.5741669,997.11426,958.68884
NE,SE,2015-07-06,19.32,23.655357,81.192856,1.0883334,997.244,1252.976
NE,SE,2015-07-13,13.08,23.469406,75.79256,1.8916667,998.39404,1339.0948
NE,SE,2015-07-20,38.0,22.557858,80.95892,1.1455951,998.1583,1126.1078
NE,SE,2015-07-27,20.8,22.81369,77.064224,1.4064286,998.1512,1306.5286
NE,SE,2015-08-03,21.84,22.118927,77.62527,1.1285514,998.1571,1248.523
NE,SE,2015-08-10,26.640003,22.136192,78.611916,1.6590478,999.1857,1263.4717
NE,SE,2015-08-17,13.32,22.964405,78.24048,1.3367858,996.73694,1378.5493
NE,SE,2015-08-24,0.84000003,23.846476,74.534874,1.5707778,996.9336,1639.4236
NE,SE,2015-08-31,2.2,24.020954,73.183334,1.5079762,996.91077,1694.8425
NE,SE,2015-09-07,0.48000002,24.55809,71.77976,2.1665478,995.7036,1677.7737
NE,SE,2015-09-14,22.640001,24.040237,75.9631,2.3604758,997.29285,1530.7971
NE,SE,2015-09-21,0.6,24.80083,70.85832,3.1864285,996.1655,1777.1979
NE,SE,2015-09-28,5.5200005,24.957024,70.03096,2.9697623,994.80237,1797.893
NE,SE,2015-10-05,21.48,24.901188,72.942856,2.937262,995.90234,1663.5045
NE,SE,2015-10-12,1.72,25.066309,70.11785,2.6417859,996.86194,1672.6863
NE,SE,2015-10-19,0.52000004,25.76524,68.28334,3.5225003,995.10596,1853.611
NE,SE,2015-10-26,1.1999998,25.60559,67.8369,3.5615478,994.8488,1734.859
NE,SE,2015-11-02,1.1600001,26.067621,66.99643,3.6269047,994.4286,1927.6735
NE,SE,2015-11-09,3.0800002,26.18988,66.60833,3.5195243,994.0797,1998.3545
NE,SE,2015-11-16,0.2,26.9575,66.05357,4.444405,991.1131,2049.3303
NE,SE,2015-11-23,0.0,27.525131,65.146095,3.8673446,990.94763,2006.2952
NE,SE,2015-11-30,0.0,27.088095,65.36071,3.5341668,993.4452,2072.088
NE,SE,2015-12-07,0.0,27.086908,65.55476,3.9455948,994.5333,2078.5012
NE,SE,2015-12-14,11.28,26.10818,69.96043,2.8394134,994.5319,1601.6002
NE,SE,2015-12-21,7.2399993,26.235952,69.42976,3.1336906,994.9369,1598.6222
NE,SE,2015-12-28,1.36,27.182022,68.080956,3.27,993.85,1743.4967
NE,SE,2016-01-04,37.52,26.410477,77.00595,2.3154762,993.2083,1216.2314
NE,SE,2016-01-11,11.039999,27.17036,73.94838,2.9556236,992.53156,1569.4343
NE,SE,2016-01-18,49.52001,25.96756,79.172615,2.3345237,995.73663,1250.995
NE,SE,2016-01-25,11.32,26.616219,72.88095,2.825149,997.66223,1766.8597
NE,SE,2016-02-01,2.8799999,26.453865,72.3616,1.8300598,997.83484,1656.7949
NE,SE,2016-02-08,1.8,27.123661,68.71875,2.715476,997.4866,1784.4791
NE,SE,2016-02-15,11.559999,26.934113,70.98603,2.436483,997.00305,1675.1594
NE,SE,2016-02-22,2.0400002,27.085682,69.88458,2.453971,993.688,1679.6609
NE,SE,2016-02-29,9.320001,27.168423,70.360825,2.736819,993.7178,1699.0961
NE,SE,2016-03-07,0.24000001,27.688572,66.819046,2.677381,993.49524,1792.7047
NE,SE,2016-03-14,1.6,27.15881,68.24911,2.2547889,994.6792,1506.9011
NE,SE,2016-03-21,5.96,27.537502,69.62381,2.591071,994.14044,1622.0464
NE,SE,2016-03-28,17.760002,26.418804,72.71072,1.9483334,994.42267,1464.0206
NE,SE,2016-04-04,13.5199995,26.760834,72.97857,2.166905,993.4083,1525.5769
NE,SE,2016-04-11,13.76,26.678738,70.7843,2.4438396,994.4087,1472.0028
NE,SE,2016-04-18,1.36,26.283485,68.35715,2.5223217,989.8006,1505.7142
NE,SE,2016-04-25,0.72,26.68452,69.05804,2.965328,988.3021,1508.4507
NE,SE,2016-05-02,5.0,25.997917,68.50149,2.3549109,990.619,1570.092
NE,SE,2016-05-09,24.48,25.346945,73.64934,1.5731118,995.99384,1215.7366
NE,SE,2016-05-16,6.559999,25.470478,73.38095,1.9810715,996.41907,1395.9595
NE,SE,2016-05-23,102.51997,23.849552,86.35119,2.1361902,992.0774,892.64685
NE,SE,2016-05-30,2.48,24.940475,79.171135,1.6541667,989.4345,1315.4697
NE,SE,2016-06-06,0.76000005,25.578718,74.35565,1.9559523,991.4092,1519.4698
NE,SE,2016-06-13,52.359997,22.958035,82.9122,2.4829364,994.4643,1015.05334
NE,SE,2016-06-20,29.680002,22.761759,82.78125,2.0361109,993.48804,1111.2561
NE,SE,2016-06-27,25.919998,22.96369,80.4613,2.1037695,994.44495,1255.69
NE,SE,2016-07-04,12.24,23.555187,81.71238,1.3144939,998.7899,1410.0769
NE,SE,2016-07-11,4.6800003,23.98234,76.96828,1.317008,996.45197,1625.3395
NE,SE,2016-07-18,2.56,24.098928,72.57143,1.886979,997.85364,1899.4641
NE,SE,2016-07-25,14.319998,23.358873,75.43346,2.42148,997.9492,1545.5507
NE,SE,2016-08-01,6.3599997,23.34259,74.79103,1.8897016,998.8705,1683.516
NE,SE,2016-08-08,0.8,24.22089,70.30238,1.9323608,997.429,1868.6804
NE,SE,2016-08-15,4.0,24.938168,72.596405,2.455097,996.4803,1937.3916
NE,SE,2016-08-22,23.480005,23.961136,77.444626,2.3226116,997.6834,1727.7965
NE,SE,2016-08-29,10.4,24.414639,75.723816,2.390625,998.0404,1859.1697
NE,SE,2016-09-05,9.039999,23.108894,77.51935,2.4633207,993.7187,1519.4066
NE,SE,2016-09-12,5.9999995,23.745798,73.90573,2.4478092,992.1975,1712.1313
NE,SE,2016-09-19,0.04,26.381794,68.3381,3.348228,995.4422,1570.192
NE,SE,2016-09-26,0.120000005,25.29926,71.61161,2.2336178,990.1533,1810.7096
NE,SE,2016-10-03,1.1199999,26.314255,65.65899,3.6419365,987.7868,1982.1898
NE,SE,2016-10-10,1.4,25.575298,66.5238,3.5779765,995.3125,1679.6208
NE,SE,2016-10-17,5.16,25.965479,71.94389,3.7709842,994.3421,1828.1467
NE,SE,2016-10-24,2.3200002,25.98619,70.28095,3.6815472,993.9679,2034.7385
NE,SE,2016-10-31,3.8400002,25.940243,69.84404,2.7966666,996.3071,1897.4916
NE,SE,2016-11-07,3.08,26.290024,71.14711,3.2693005,993.27795,1733.4899
NE,SE,2016-11-14,0.120000005,27.062738,69.954765,3.6473808,990.2095,1899.7643
NE,SE,2016-11-21,0.28000003,26.666666,68.64405,2.6283336,993.32385,2119.5547
NE,SE,2016-11-28,0.0,27.007975,67.64405,2.9028573,993.05,2175.8809
NE,SE,2016-12-05,0.0,27.506664,67.90238,3.1914287,991.7238,2221.2825
NE,SE,2016-12-12,10.0,26.852291,69.34586,3.2453868,992.9479,1931.9264
NE,SE,2016-12-19,10.559999,25.954285,73.14523,2.212857,992.8405,1659.7949
NE,SE,2016-12-26,0.64000005,26.835989,68.83117,2.6523795,994.0135,1869.6218
NE,SE,2017-01-02,0.76000005,26.508434,67.94826,2.3518014,993.7035,1914.2545
NE,SE,2017-01-09,1.0799999,27.186071,68.53571,2.5892854,991.875,1938.9783
NE,SE,2017-01-16,0.0,26.80286,66.01667,2.1699996,992.91907,1919.7845
NE,SE,2017-01-23,0.76,27.162619,66.95952,2.5139287,994.6214,1937.9802
NE,SE,2017-01-30,0.0,27.28095,66.04762,2.6205955,993.3071,1952.3079
NE,SE,2017-02-06,0.2,27.242382,66.72976,2.4934523,991.5762,1857.8
NE,SE,2017-02-13,1.1200001,26.779408,67.7619,2.095,994.1084,1742.8978
NE,SE,2017-02-20,13.280002,26.86298,70.77262,2.1214285,993.3215,1818.377
NE,SE,2017-02-27,0.84000003,27.41655,67.15834,2.1283333,992.1857,1982.2572
NE,SE,2017-03-06,1.1600001,27.21369,67.815475,2.1478572,992.23926,1736.0931
NE,SE,2017-03-13,19.6,26.544882,75.26786,1.9084526,992.66077,1504.0023
NE,SE,2017-03-20,4.433334,27.370058,70.86663,2.3012426,991.43585,1842.9048
NE,SE,2017-03-27,24.833334,27.57212,72.5258,2.3577383,990.72125,1718.0928
NE,SE,2017-04-03,16.233335,26.500402,74.441475,2.0699406,991.59033,1699.4244
NE,SE,2017-04-10,49.999996,26.363531,79.61017,1.9141484,991.31226,1418.2252
NE,SE,2017-04-17,5.2000003,26.170042,77.41168,1.7992859,991.45795,1656.8639
NE,SE,2017-04-24,15.514284,25.80486,78.85526,2.506886,991.9625,1419.6864
NE,SE,2017-05-01,36.2,24.862064,80.94192,2.0088832,992.2968,1415.3502
NE,SE,2017-05-08,7.514286,25.010906,79.15327,1.7765921,992.11194,1438.92
NE,SE,2017-05-15,32.485714,25.907398,80.827385,2.1497428,991.6119,1386.3419
NE,SE,2017-05-22,93.82856,24.288326,85.57721,2.3299713,994.029,1057.7103
NE,SE,2017-05-29,7.5999994,24.266901,84.68843,1.6095593,994.6239,1193.8903
NE,SE,2017-06-05,9.571429,24.423498,82.649895,1.7074063,993.50214,1388.9094
NE,SE,2017-06-12,32.31429,23.564585,84.50169,2.093847,994.6791,1268.0427
NE,SE,2017-06-19,46.42857,23.140882,85.175545,2.2057145,994.63135,1159.7777
NE,SE,2017-06-26,47.828583,22.666937,86.4813,2.0584683,995.6497,1078.1158
NE,SE,2017-07-03,29.800003,21.956802,84.30883,3.1042156,997.8014,1148.035
NE,SE,2017-07-10,17.257143,22.783972,76.32624,2.7742958,997.1182,1680.7731
NE,SE,2017-07-17,15.171428,22.50519,80.58674,2.2911904,997.0493,1303.0067
NE,SE,2017-07-24,20.828571,22.404482,83.256454,2.6251516,1001.061,1409.1036
NE,SE,2017-07-31,7.2571416,22.64699,85.370415,1.5804336,999.54736,1448.1963
NE,SE,2017-08-07,2.885714,22.877556,83.36912,1.8509662,998.93555,1476.3483
NE,SE,2017-08-14,10.514285,22.355013,84.00816,1.7310715,994.2549,1271.6686
NE,SE,2017-08-21,27.885717,22.342438,84.65883,2.251118,995.66693,1353.0603
NE,SE,2017-08-28,18.857143,22.252743,82.665215,1.9967263,996.6436,1388.3644
NE,SE,2017-09-04,68.22857,22.276926,87.96313,2.423797,995.7642,1296.202
NE,SE,2017-09-11,39.285717,22.388758,84.45216,2.5880804,996.726,1511.1184
NE,SE,2017-09-18,32.571426,22.50073,83.11402,2.5064116,996.39264,1552.7777
NE,SE,2017-09-25,8.114285,23.521072,81.19749,2.3318985,993.9127,1683.9954
NE,SE,2017-10-02,13.457143,23.679045,81.11887,2.3161356,993.8692,1601.3925
NE,SE,2017-10-09,2.0285716,23.912994,78.26643,2.2568681,992.8223,1794.6204
NE,SE,2017-10-16,28.057146,23.824032,82.15479,2.4254315,994.9985,1584.7444
NE,SE,2017-10-23,10.142856,24.597788,79.94342,2.6640887,992.46094,1691.3258
NE,SE,2017-10-30,0.22857143,25.74069,76.26483,3.3351345,990.9892,1903.1506
NE,SE,2017-11-06,1.5714285,25.515793,75.50415,3.205769,989.4381,1841.8577
NE,SE,2017-11-13,3.7999997,25.65272,73.59109,3.2550523,990.2508,1871.557
NE,SE,2017-11-20,5.8285713,25.78404,75.0269,3.2707236,991.06213,1884.035
