region,state,periodo_ref,chuva_media_acumulada,temperatura_media,umidade_media,vento_medio_kmh,pressao_media_inHg,radiacao_media
SE,SP,2021-01-01,87.08835,24.257017,73.75201,6.8997564,27.982475,1518.4679
SE,SP,2021-02-01,65.52093,23.248499,71.22229,6.8778877,27.897484,1597.5238
SE,SP,2021-03-01,56.204647,23.172356,71.67457,6.1181264,27.938892,1495.316
SE,SP,2021-04-01,17.33023,20.055944,66.221954,7.4829345,27.976933,1456.5864
N,TO,2015-01-01,134.26665,25.693327,75.94595,4.996848,28.77368,1471.8848
N,TO,2015-02-01,170.39998,25.149767,79.62465,5.666944,28.771738,1427.4738
N,TO,2015-03-01,242.84999,25.069847,82.12773,4.717587,28.762726,1342.8531
N,TO,2015-04-01,173.84998,25.595367,81.30478,4.8397465,28.735456,1404.0178
N,TO,2015-05-01,48.45,25.607153,74.64113,6.000903,28.739737,1485.3589
N,TO,2015-06-01,0.76666665,25.315142,63.569855,6.5503535,28.841482,1560.0502
N,TO,2015-07-01,4.65,25.895882,56.442127,6.923297,28.830297,1582.34
N,TO,2015-08-01,0.42857143,27.26486,45.804234,7.7735586,28.831438,1805.2831
N,TO,2015-09-01,20.1,28.991943,46.91183,6.8506465,28.780458,1730.3466
N,TO,2015-10-01,58.799995,29.138584,52.955547,6.7741117,28.768671,1627.0646
N,TO,2015-11-01,108.89999,27.154924,69.87135,5.9118853,28.748095,1395.3385
N,TO,2015-12-01,77.09999,27.44405,68.70022,5.7595057,28.78008,1439.7659
N,TO,2016-01-01,306.24295,25.304098,82.24487,5.9818997,28.79826,1241.2533
N,TO,2016-02-01,57.071423,27.508585,69.16872,5.921195,28.78743,1803.3092
N,TO,2016-03-01,174.38571,26.819368,77.23737,5.2401657,28.809387,1465.7844
N,TO,2016-04-01,58.550003,27.035126,71.854546,5.0376163,28.77255,1575.3228
N,TO,2016-05-01,12.1375,26.77995,65.51386,4.966495,28.823895,1582.4949
N,TO,2016-06-01,14.6,26.149467,60.917034,6.0837107,28.868158,1557.7643
N,TO,2016-07-01,0.10588235,26.218016,47.87912,7.6721363,28.872334,1734.8265
N,TO,2016-08-01,1.2555555,27.847218,44.772552,7.654943,28.847769,1776.7933
N,TO,2016-09-01,54.34444,29.07012,49.043686,8.206782,28.82135,1691.7252
N,TO,2016-10-01,71.63333,27.608274,64.76586,6.7539454,28.76947,1602.0624
N,TO,2016-11-01,135.84999,26.969894,72.19353,5.9093456,28.787466,1423.7396
N,TO,2016-12-01,142.23996,25.996204,77.07816,5.6457863,28.814709,1387.417
N,TO,2017-01-01,177.67998,25.394499,80.20119,4.7925563,28.831802,1411.3186
N,TO,2017-02-01,283.24,24.753754,83.49912,5.178004,28.840855,1300.311
N,TO,2017-03-01,185.92996,25.72399,80.62976,4.5425777,28.835938,1475.4048
N,TO,2017-04-01,136.41998,26.543789,77.414474,4.711628,28.842798,1554.9897
N,TO,2017-05-01,16.170002,26.846401,69.35158,5.208632,28.86358,1632.6453
N,TO,2017-06-01,7.46,25.517065,61.09786,6.4603314,28.897976,1636.4713
N,TO,2017-07-01,0.90999997,24.350794,52.997936,8.213505,28.971157,1708.9373
N,TO,2017-08-01,4.3,26.860815,47.192184,6.470121,28.881544,1750.1029
N,TO,2017-09-01,0.75000006,28.316492,39.855743,8.709672,28.876028,1867.63
N,TO,2017-10-01,59.519997,29.4128,49.597076,7.461274,28.813702,1661.949
N,TO,2017-11-01,166.24998,26.714743,72.89095,6.2509804,28.813776,1414.543
N,TO,2017-12-01,283.19,25.344551,80.68672,5.5898833,28.811758,1274.4896
N,TO,2018-01-01,208.52998,25.225254,80.11686,5.097939,28.828129,1546.3053
N,TO,2018-02-01,340.60004,24.86022,84.00354,4.9352417,28.828217,1326.6237
N,TO,2018-03-01,253.35,25.394773,82.862625,4.8936634,28.83349,1397.3813
N,TO,2018-04-01,127.0,25.438913,79.92494,4.894118,28.863567,1441.5834
N,TO,2018-05-01,14.38,25.799908,70.277084,5.7104373,28.884287,1609.3896
N,TO,2018-06-01,0.29000002,24.867464,62.19581,5.9657207,28.920856,1629.7407
N,TO,2018-07-01,0.18,24.913256,54.40272,6.12959,28.913952,1681.4404
N,TO,2018-08-01,11.669999,27.02709,52.27541,6.5617623,28.8961,1676.1047
N,TO,2018-09-01,20.890003,28.480618,51.110943,6.3036857,28.815008,1705.0016
N,TO,2018-10-01,99.25,27.908352,66.89958,6.0942116,28.810266,1571.8069
N,TO,2018-11-01,195.43001,26.71307,75.6068,5.7868896,28.802338,1429.2512
N,TO,2018-12-01,125.009964,26.47162,74.29406,5.807133,28.844116,1516.9906
N,TO,2019-01-01,101.61001,27.004292,73.616776,5.657722,28.869223,1695.5088
N,TO,2019-02-01,151.76994,25.793167,81.09385,4.8810987,28.850428,1455.9436
N,TO,2019-03-01,267.77,25.533901,83.25974,4.7582426,28.85973,1317.5825
N,TO,2019-04-01,149.63997,26.11774,81.00196,4.3656406,28.851803,1426.7416
N,TO,2019-05-01,53.629997,26.569016,74.72637,4.499788,28.828793,1505.579
N,TO,2019-06-01,0.52,25.762682,61.200485,6.115927,28.859444,1609.2302
N,TO,2019-07-01,4.51,25.188435,56.60025,6.360808,28.900455,1572.5731
N,TO,2019-08-01,0.14,26.535467,47.918976,7.2872243,28.909489,1675.549
N,TO,2019-09-01,20.98,28.76828,46.31944,6.7632127,28.802176,1676.932
N,TO,2019-10-01,95.65999,27.044214,68.8055,5.813599,28.81434,1445.625
N,TO,2019-11-01,142.42,26.403763,75.976135,5.295033,28.789362,1379.9812
N,TO,2019-12-01,130.86998,26.540396,76.9232,5.3895764,28.801123,1405.4607
N,TO,2020-01-01,281.99002,25.698715,82.74366,5.3646245,28.84374,1354.0808
N,TO,2020-02-01,236.65996,25.735226,82.65888,5.0233526,28.854324,1417.8489
N,TO,2020-03-01,258.00998,25.516909,84.48944,4.794183,28.850834,1300.3514
N,TO,2020-04-01,199.21996,25.91933,81.78984,4.753362,28.87167,1370.0126
N,TO,2020-05-01,41.329998,25.977036,76.706314,5.1646886,28.89858,1428.6411
N,TO,2020-06-01,1.0899999,25.186401,68.328514,5.9728837,28.901686,1516.1519
N,TO,2020-07-01,0.05,25.29928,56.79605,6.383846,28.973724,1594.6571
N,TO,2020-08-01,0.39,27.239384,48.97378,6.703781,28.948175,1694.0747
N,TO,2020-09-01,5.9100003,28.96515,44.4868,6.857482,28.913744,1768.2085
N,TO,2020-10-01,69.88,28.91188,59.204006,6.1690707,28.87249,1549.6956
N,TO,2020-11-01,78.44999,27.364614,71.04481,6.0987034,28.93096,1530.8911
N,TO,2020-12-01,90.999985,26.744436,74.93958,4.8060145,28.967993,1480.8175
N,TO,2021-01-01,75.00999,26.627092,76.08511,4.908391,28.923376,1431.2239
N,TO,2021-02-01,149.66,25.497702,84.568825,4.786323,28.883066,1157.0098
N,TO,2021-03-01,77.759995,26.467306,79.358185,3.9325953,28.90388,1431.7761
N,TO,2021-04-01,54.469994,26.751848,79.87755,4.693486,28.895716,1383.4276
